Publication Date,Title,URL
2016-05-26T13:41:18Z,UK GDP growth – beware the march of the spenders,https://www.theguardian.com/business/2016/may/26/uk-gdp-growth-george-osborne-beware-balance-of-payments
2016-05-26T13:38:28Z,Bank of England rejects claim it has watered down ringfencing plans,https://www.theguardian.com/business/2016/may/26/bank-of-england-rejects-claim-watered-down-ringfencing-plans
2016-05-26T09:41:22Z,"UK economy grew at 0.4%, ONS confirms",https://www.theguardian.com/business/2016/may/26/uk-economy-grew-at-04-ons-confirms
2016-05-26T07:46:46Z,Gina Rinehart's children win right to fight case against her in open court,https://www.theguardian.com/business/2016/may/26/gina-rineharts-children-win-right-to-fight-case-against-her-in-open-court
2016-05-26T05:01:02Z,Eurostar launches £25 fare for those who don't mind when they travel,https://www.theguardian.com/business/2016/may/26/eurostar-launches-fare-snap-ticket
2016-05-26T02:35:17Z,China's 'feud' over economic reform reveals depth of Xi Jinping's secret state,https://www.theguardian.com/business/2016/may/26/chinas-feud-over-economic-reform-reveals-depth-of-xi-jinpings-secret-state
2016-05-27T20:03:37Z,Verizon strike ends as tentative deal promises 'big gains' for workers,https://www.theguardian.com/business/2016/may/27/verizon-strike-ends-tentative-deal-union
2016-05-27T19:20:34Z,Fed chief Janet Yellen says interest rates will rise 'in coming months',https://www.theguardian.com/business/2016/may/27/interest-rate-hike-janet-yellen-federal-reserve-memorial-day
2016-05-27T17:54:47Z,Fed chair Yellen hints at summer US rate rise but urges caution – as it happened,https://www.theguardian.com/business/live/2016/may/27/markets-us-growth-figures-janet-yellen-putin-greece-live
2016-05-27T17:00:56Z,Competition regulator could investigate Sainsbury's Home Retail takeover,https://www.theguardian.com/business/2016/may/27/competition-regulator-could-investigate-sainsburys-home-retail-takeover
2016-05-27T16:44:12Z,"Austerity policies do more harm than good, IMF study concludes",https://www.theguardian.com/business/2016/may/27/austerity-policies-do-more-harm-than-good-imf-study-concludes
2016-05-27T16:34:07Z,Wolseley slips after U-turn on finance director,https://www.theguardian.com/business/marketforceslive/2016/may/27/wolseley-slips-after-u-turn-on-finance-director
2016-05-27T15:41:34Z,£5m 'bonanza' cited by BHS buyer Dominic Chappell questioned,https://www.theguardian.com/business/2016/may/27/5m-windfall-cited-bhs-buyer-bolster-credentials-disputed-dominic-chappell
2016-05-27T15:15:05Z,House prices to force extra 1m young people to live with parents,https://www.theguardian.com/business/2016/may/27/house-prices-force-1m-young-people-live-with-parents
2016-05-27T11:54:31Z,Aldi hails the ales with range of UK craft beers,https://www.theguardian.com/business/2016/may/27/aldi-hails-ales-range-uk-craft-beers-supermarket
2016-05-27T10:00:00Z,Millennials aren't buying homes right now. What if they never do?,https://www.theguardian.com/money/us-money-blog/2016/may/27/housing-market-real-estate-millennials-living-at-home-with-parents
2016-05-27T09:39:27Z,AstraZeneca slips as US delays approval of potassium treatment,https://www.theguardian.com/business/marketforceslive/2016/may/27/astrazeneca-slips-as-us-delays-approval-of-potassium-treatment
2016-05-27T09:13:37Z,Axa sells UK businesses including SunLife to insurer Phoenix,https://www.theguardian.com/business/2016/may/27/axa-sells-uk-businesses-sunlife-to-phoenix
2016-05-27T08:48:17Z,FTSE awaits US data and Yellen but Capita falls on outlook concerns,https://www.theguardian.com/business/marketforceslive/2016/may/27/ftse-awaits-us-data-and-yellen-but-capita-falls-on-outlook-concerns
2016-05-27T07:33:42Z,Competition watchdog attacks UK cloud storage providers,https://www.theguardian.com/business/2016/may/27/competition-watchdog-uk-cloud-storage
2016-05-28T15:00:07Z,Miracle in Athens as Greek tourism numbers keep growing,https://www.theguardian.com/business/2016/may/28/greece-tourism-boom-athens-jobs-growth
2016-05-28T15:00:07Z,Back to the Costas: terror fear sees travel industry return to its roots,https://www.theguardian.com/business/2016/may/28/travel-industry-terror-fears-return-roots-costas-spain-portugal-package-holidays
2016-05-28T14:59:07Z,Digital plan for trains feeling strain of high demand and creaky foundations,https://www.theguardian.com/business/2016/may/28/ditigal-plan-for-creaking-uk-rail-network
2016-05-28T10:00:01Z,Low sales even in healthy economy signal 'complete shift in shopping',https://www.theguardian.com/business/2016/may/28/memorial-day-sales-online-shopping-summer-us-economy
2016-05-29T23:01:17Z,The vineyard virgins giving English wine a sparkle,https://www.theguardian.com/business/2016/may/30/the-vineyard-virgins-giving-english-wine-a-sparkle
2016-05-29T17:40:03Z,"Tata Steel must commit for the long haul, says Stephen Kinnock",https://www.theguardian.com/business/2016/may/29/tata-steel-must-commit-for-the-long-haul-says-stephen-kinnock
2016-05-29T14:30:56Z,Inmarsat faces relegation from FTSE 100,https://www.theguardian.com/business/2016/may/29/inmarsat-faces-relegation-from-ftse-100
2016-05-29T11:34:46Z,Property investors profited from backing BHS buyer Dominic Chappell,https://www.theguardian.com/business/2016/may/29/bhs-property-investors-profited-backing-dominic-chappell
2016-05-29T10:31:32Z,EU referendum – when to buy your holiday money,https://www.theguardian.com/business/economics-blog/2016/may/29/eu-referendum-brexit-when-to-buy-holiday-money-euros
2016-05-29T08:00:01Z,It’s H for hot air at Halfords,https://www.theguardian.com/business/2016/may/29/halfords-h-hot-air-results-gear-mcdonald-plan
2016-05-29T08:00:01Z,Leave Hinkley to the hedgehogs. This debacle needs to be taken in hand,https://www.theguardian.com/business/2016/may/29/hinkley-point-c-leave-hedgehogs-nuclear-debacle
2016-05-29T06:00:26Z,"Whoever wins, the EU vote has been a disastrous diversion",https://www.theguardian.com/business/2016/may/29/eu-vote-disastrous-diversion-economic-problems-uk
2016-05-30T23:01:17Z,"UK business confidence dips as EU referendum approaches, survey finds",https://www.theguardian.com/business/2016/may/31/uk-business-confidence-dips-as-eu-referendum-approaches-survey-finds
2016-05-30T23:01:17Z,Deloitte names highest-ever proportion of female partners,https://www.theguardian.com/business/2016/may/31/deloitte-highest-ever-proportion-female-partners
2016-05-30T18:16:12Z,Alliance Trust confirms RIT made approach about £5bn merger,https://www.theguardian.com/business/2016/may/30/alliance-rit-proposal-jacob-rothschild
2016-05-30T17:11:56Z,Jaguar Land Rover sells record half a million cars in a year,https://www.theguardian.com/business/2016/may/30/jaguar-land-rover-sells-record-half-a-million-cars-year
2016-05-30T16:57:32Z,Brompton hopes electric bicycles can power international growth,https://www.theguardian.com/business/2016/may/30/brompton-hopes-electric-bikes-power-international-growth
2016-05-30T16:44:21Z,Gordon Ramsay eyes first UK restaurants outside London,https://www.theguardian.com/business/2016/may/30/gordon-ramsay-eyes-first-uk-restaurants-outside-london
2016-05-30T16:05:27Z,EDF's Hinkley Point deal over radioactive waste sparks anger,https://www.theguardian.com/business/2016/may/30/edf-hinkley-point-deal-radioactive-waste-sparks-anger
2016-05-30T15:04:29Z,BHS: MPs set to question tycoons and advisers who backed takeover,https://www.theguardian.com/business/2016/may/30/bhs-mps-set-to-quiz-philip-green-tycoons-and-advisers-who-backed-takeover
2016-05-30T11:30:02Z,"Sick of long airport security lines? Blame the government and airlines, not TSA",https://www.theguardian.com/business/2016/may/30/long-airport-lines-tsa-security-government-airlines
2016-05-30T10:00:00Z,Is Opec relevant in an oil market of falling prices and overproduction?,https://www.theguardian.com/business/2016/may/30/opec-oil-market-prices-production-meeting
2016-05-30T04:44:29Z,Revealed: cancer scientists' pensions invested in tobacco,https://www.theguardian.com/business/2016/may/29/cancer-scientists-pensions-invested-in-tobacco-bat
2016-05-30T01:44:46Z,Negative gearing is not preventing a fall in house prices. It's already causing one | Lindsay David,https://www.theguardian.com/business/commentisfree/2016/may/30/negative-gearing-not-preventing-fall-house-prices-labor-coalition-election-2016
2016-05-31T23:17:35Z,Carl Icahn buys stake in Botox-maker Allergan,https://www.theguardian.com/business/2016/jun/01/carl-icahn-buys-stake-botox-maker-allergan-dublin
2016-05-31T23:01:06Z,'Northern powerhouse' depends on productivity not rail links: thinktank,https://www.theguardian.com/business/2016/jun/01/northern-powerhouse-depends-on-productivity-not-rail-links-thinktank
2016-05-31T23:01:06Z,London's luxury property market slows on EU referendum jitters,https://www.theguardian.com/business/2016/jun/01/london-luxury-property-market-slows-eu-referendum-brexit
2016-05-31T23:01:06Z,George Osborne misses the point over his northern powerhouse,https://www.theguardian.com/business/economics-blog/2016/jun/01/george-osborne-misses-the-point-over-his-northern-powerhouse
2016-05-31T23:01:06Z,Brexit 'would leave British workers £38 a week worse off',https://www.theguardian.com/business/2016/jun/01/brexit-british-workers-worse-off-eu-referendum-tuc-european-union
2016-05-31T19:22:39Z,BHS ex-owner blames Philip Green for retail firm's collapse,https://www.theguardian.com/business/2016/may/31/bhs-ex-owner-blames-philip-green-for-retail-firms-collapse
2016-05-31T18:54:30Z,Home Retail boss in line for £5m windfall after a Sainsbury's takeover,https://www.theguardian.com/business/2016/may/31/home-retail-john-walden-sainsburys-argos
2016-05-31T17:28:48Z,"Austin Reed to cut 1,000 jobs after administrators fail to find buyer",https://www.theguardian.com/business/2016/may/31/austin-reed-to-cut-1000-jobs-after-administrators-fail-to-find-buyer
2016-05-31T17:18:59Z,French prosecutor used covert measures in Google investigation,https://www.theguardian.com/business/2016/may/31/french-prosecutor-used-covert-measures-google-investigation
2016-05-31T17:02:07Z,EU jobless rate hits seven-year low; US data mixed – as it happened,https://www.theguardian.com/business/live/2016/may/31/eurozone-inflation-unemployment-germany-china-stock-market-live
2016-05-31T16:48:25Z,Gunvor chief used $1bn dividend to cut ties with Russian founder,https://www.theguardian.com/business/2016/may/31/gunvor-oil-chief-dividend-russia-us-sanctions-tornqvist-timchenko
2016-05-31T11:32:04Z,Design your own EU referendum beer mat,https://www.theguardian.com/business/2016/may/31/design-your-own-eu-referendum-beer-mat
2016-05-31T11:21:28Z,Royal Mail rises on talk of possible sector takeovers,https://www.theguardian.com/business/marketforceslive/2016/may/31/royal-mail-rises-on-talk-of-possible-sector-takeovers
2016-05-31T10:56:13Z,VW profits down 20% after diesel emissions scandal,https://www.theguardian.com/business/2016/may/31/vw-volkswagen-profits-down-20-diesel-emissions-scandal
2016-05-31T10:03:17Z,Co-op sells crematoria for £43m to boost funeral homes business,https://www.theguardian.com/business/2016/may/31/co-op-sells-crematoria-43m-boost-funeral-homes-business
2016-05-31T09:03:54Z,"Former Zurich Insurance CEO killed himself, says company",https://www.theguardian.com/business/2016/may/30/former-zurich-insurance-ceo-martin-senn-killed-himself-says-company
2016-05-31T09:03:10Z,"FTSE  heads for fourth monthly rise, but Anglo dips despite Glencore report",https://www.theguardian.com/business/marketforceslive/2016/may/31/ftse-heads-for-fourth-monthly-risebut-anglo-dip-despite-glencore-report
2016-05-31T06:17:52Z,Coles workplace agreement rejected by Fair Work Commission,https://www.theguardian.com/business/2016/may/31/coles-workplace-agreement-rejected-by-fair-work-commission
2016-05-31T05:00:24Z,The big gamble: the dangerous world of British betting shops | Tom Lamont,https://www.theguardian.com/business/2016/may/31/big-gamble-dangerous-british-betting-shops
2016-06-01T19:31:59Z,Why was Philip Green's former adviser helping a fraudster bid for BHS?,https://www.theguardian.com/business/2016/jun/01/why-was-philip-greens-former-adviser-helping-a-fraudster-bid-for-bhs
2016-06-01T18:06:05Z,City ally of Philip Green advised fraudster who tried to buy BHS,https://www.theguardian.com/business/2016/jun/01/philip-green-bhs-robin-saunders-paul-sutton
2016-06-01T16:59:11Z,OECD slashes UK growth forecasts and warns on Brexit – as it happened,https://www.theguardian.com/business/live/2016/jun/01/oecd-warning-global-economy-factories-brexit-live
2016-06-01T16:53:16Z,"LSE merger with Deutsche Börse likely to result in 1,250 job cuts",https://www.theguardian.com/business/2016/jun/01/lse-deutsche-borse-merger-job-cuts-likely
2016-06-01T16:27:30Z,Is M&S right to scrap in-store music?,https://www.theguardian.com/business/shortcuts/2016/jun/01/is-marks-and-spencer-right-scrap-in-store-music
2016-06-01T16:10:55Z,Telford Homes reports 42% revenue rise thanks to 'built for rent' homes,https://www.theguardian.com/business/2016/jun/01/telford-homes-reports-42-revenue-rise-thanks-to-built-for-rent-homes
2016-06-01T13:03:09Z,Giorgio Armani revenues hit by China slowdown,https://www.theguardian.com/fashion/2016/jun/01/giorgio-armani-revenues-hit-china-slowdown
2016-06-01T12:34:24Z,Property investors who helped bankroll BHS takeover to face MPs,https://www.theguardian.com/business/2016/jun/01/property-investors-guy-alexander-dellal-face-mps-over-bhs-takeover
2016-06-01T12:18:37Z,Chris Wright returns as chair of Chrysalis almost three decades after selling it,https://www.theguardian.com/business/2016/jun/01/chris-wright-returns-as-chair-chrysalis-blondie-spandau-ballet
2016-06-01T11:55:52Z,"Tata completes sale to Greybull, saving jobs and reviving British Steel",https://www.theguardian.com/business/2016/jun/01/tata-steel-sale-to-greybull-saving-jobs-and-bringing-back-british-steel
2016-06-01T11:48:57Z,Why the global economy may need to get worse before it gets better,https://www.theguardian.com/business/economics-blog/2016/jun/01/global-economy-recovery-growth-governments-keynes
2016-06-01T11:39:28Z,Brexit possibility affects British manufacturing sector,https://www.theguardian.com/business/2016/jun/01/brexit-british-manufacturing-sector-uk-factories
